XL,A,C,G,S,U,P,loss,nt,label,mass,round_4digits,1+,round_1+,simp_label,methyl_1+,fluoro_1+,azido_1+
S,0,1,0,0,3,6,_H2S_H2O,5.0,SCUUU+6P-H2S-H2O,1591.098282,1591.0983,1592.1061069999998,1592.1061,XCUUU+6P,1662.1843569999999,1682.0589969999999,1797.1130919999998
S,2,1,0,1,0,5,_H2S,5.0,SAACS+5P-H2S,1591.174105,1591.1741,1592.18193,1592.1819,XAACS+5P,1662.26018,1682.13482,1797.188915
S,1,1,1,0,1,5,_H2S,5.0,SACGU+5P-H2S,1591.191863,1591.1919,1592.199688,1592.1997,XACGU+5P,1662.277938,1682.152578,1797.206673
S,0,0,0,0,4,6,_H2S_H2O,5.0,SUUUU+6P-H2S-H2O,1592.082298,1592.0823,1593.090123,1593.0901,XUUUU+6P,1663.168373,1683.043013,1798.097108
S,2,0,0,1,1,5,_H2S,5.0,SAASU+5P-H2S,1592.158121,1592.1581,1593.1659459999998,1593.1659,XAASU+5P,1663.2441959999999,1683.1188359999999,1798.1729309999998
S,1,0,1,0,2,5,_H2S,5.0,SAGUU+5P-H2S,1592.175879,1592.1759,1593.1837039999998,1593.1837,XAGUU+5P,1663.2619539999998,1683.1365939999998,1798.1906889999998
S,0,0,0,4,0,5,_H2S,5.0,SSSSS+5P-H2S,1594.035158,1594.0352,1595.0429829999998,1595.043,XSSSS+5P,1665.1212329999998,1684.9958729999998,1800.0499679999998
S,2,1,1,0,0,5,_H2S_H2O,5.0,SAACG+5P-H2S-H2O,1596.208515,1596.2085,1597.21634,1597.2163,XAACG+5P,1667.29459,1687.16923,1802.223325
S,3,0,0,1,0,5,_H2S_H2O,5.0,SAAAS+5P-H2S-H2O,1597.174773,1597.1748,1598.182598,1598.1826,XAAAS+5P,1668.2608480000001,1688.1354880000001,1803.189583
S,2,0,1,0,1,5,_H2S_H2O,5.0,SAAGU+5P-H2S-H2O,1597.192531,1597.1925,1598.2003559999998,1598.2004,XAAGU+5P,1668.2786059999999,1688.1532459999999,1803.2073409999998
S,3,1,0,0,0,5,_H2S,5.0,SAAAC+5P-H2S,1598.224165,1598.2242,1599.23199,1599.232,XAAAC+5P,1669.31024,1689.18488,1804.238975
S,0,0,1,3,0,5,_H2S_H2O,5.0,SGSSS+5P-H2S-H2O,1599.069568,1599.0696,1600.0773929999998,1600.0774,XGSSS+5P,1670.1556429999998,1690.0302829999998,1805.0843779999998
S,3,0,0,0,1,5,_H2S,5.0,SAAAU+5P-H2S,1599.208181,1599.2082,1600.216006,1600.216,XAAAU+5P,1670.2942560000001,1690.1688960000001,1805.222991
S,0,1,1,2,0,5,_H2S,5.0,SCGSS+5P-H2S,1600.11896,1600.119,1601.126785,1601.1268,XCGSS+5P,1671.205035,1691.079675,1806.13377
S,1,0,0,3,0,5,_H2S,5.0,SASSS+5P-H2S,1601.085218,1601.0852,1602.093043,1602.093,XASSS+5P,1672.171293,1692.045933,1807.100028
S,0,0,1,2,1,5,_H2S,5.0,SGSSU+5P-H2S,1601.102976,1601.103,1602.1108009999998,1602.1108,XGSSU+5P,1672.1890509999998,1692.0636909999998,1807.1177859999998
S,4,0,0,0,0,5,_H2S_H2O,5.0,SAAAA+5P-H2S-H2O,1604.224833,1604.2248,1605.232658,1605.2327,XAAAA+5P,1675.310908,1695.185548,1810.239643
S,0,3,0,1,0,6,_H2S_H2O,5.0,SCCCS+6P-H2S-H2O,1605.107407,1605.1074,1606.115232,1606.1152,XCCCS+6P,1676.1934820000001,1696.0681220000001,1811.122217
S,0,1,2,1,0,5,_H2S_H2O,5.0,SCGGS+5P-H2S-H2O,1605.15337,1605.1534,1606.161195,1606.1612,XCGGS+5P,1676.239445,1696.114085,1811.16818
S,0,2,0,1,1,6,_H2S_H2O,5.0,SCCSU+6P-H2S-H2O,1606.091423,1606.0914,1607.099248,1607.0992,XCCSU+6P,1677.177498,1697.052138,1812.106233
S,1,0,1,2,0,5,_H2S_H2O,5.0,SAGSS+5P-H2S-H2O,1606.119628,1606.1196,1607.1274529999998,1607.1275,XAGSS+5P,1677.2057029999999,1697.0803429999999,1812.1344379999998
S,0,0,2,1,1,5,_H2S_H2O,5.0,SGGSU+5P-H2S-H2O,1606.137386,1606.1374,1607.145211,1607.1452,XGGSU+5P,1677.223461,1697.098101,1812.152196
S,0,4,0,0,0,6,_H2S,5.0,SCCCC+6P-H2S,1606.156799,1606.1568,1607.164624,1607.1646,XCCCC+6P,1677.242874,1697.117514,1812.171609
S,0,2,2,0,0,5,_H2S,5.0,SCCGG+5P-H2S,1606.202762,1606.2028,1607.2105869999998,1607.2106,XCCGG+5P,1677.2888369999998,1697.1634769999998,1812.2175719999998
S,0,0,4,0,0,4,_H2S,5.0,SGGGG+4P-H2S,1606.248725,1606.2487,1607.2565499999998,1607.2565,XGGGG+4P,1677.3347999999999,1697.2094399999999,1812.2635349999998
S,0,1,0,1,2,6,_H2S_H2O,5.0,SCSUU+6P-H2S-H2O,1607.075439,1607.0754,1608.083264,1608.0833,XCSUU+6P,1678.1615140000001,1698.0361540000001,1813.090249
S,0,3,0,0,1,6,_H2S,5.0,SCCCU+6P-H2S,1607.140815,1607.1408,1608.14864,1608.1486,XCCCU+6P,1678.22689,1698.10153,1813.1556249999999
S,1,1,1,1,0,5,_H2S,5.0,SACGS+5P-H2S,1607.16902,1607.169,1608.176845,1608.1768,XACGS+5P,1678.255095,1698.129735,1813.18383
S,0,1,2,0,1,5,_H2S,5.0,SCGGU+5P-H2S,1607.186778,1607.1868,1608.194603,1608.1946,XCGGU+5P,1678.272853,1698.147493,1813.201588
S,0,0,0,1,3,6,_H2S_H2O,5.0,SSUUU+6P-H2S-H2O,1608.059455,1608.0595,1609.06728,1609.0673,XSUUU+6P,1679.14553,1699.02017,1814.074265
S,0,2,0,0,2,6,_H2S,5.0,SCCUU+6P-H2S,1608.124831,1608.1248,1609.132656,1609.1327,XCCUU+6P,1679.210906,1699.085546,1814.139641
S,2,0,0,2,0,5,_H2S,5.0,SAASS+5P-H2S,1608.135278,1608.1353,1609.143103,1609.1431,XAASS+5P,1679.2213530000001,1699.0959930000001,1814.150088
S,1,0,1,1,1,5,_H2S,5.0,SAGSU+5P-H2S,1608.153036,1608.153,1609.1608609999998,1609.1609,XAGSU+5P,1679.2391109999999,1699.1137509999999,1814.1678459999998
S,0,0,2,0,2,5,_H2S,5.0,SGGUU+5P-H2S,1608.170794,1608.1708,1609.1786189999998,1609.1786,XGGUU+5P,1679.2568689999998,1699.1315089999998,1814.1856039999998
S,0,1,0,0,3,6,_H2S,5.0,SCUUU+6P-H2S,1609.108847,1609.1088,1610.116672,1610.1167,XCUUU+6P,1680.1949220000001,1700.0695620000001,1815.123657
S,0,0,0,0,4,6,_H2S,5.0,SUUUU+6P-H2S,1610.092863,1610.0929,1611.100688,1611.1007,XUUUU+6P,1681.178938,1701.053578,1816.107673
S,1,3,0,0,0,6,_H2S_H2O,5.0,SACCC+6P-H2S-H2O,1612.157467,1612.1575,1613.165292,1613.1653,XACCC+6P,1683.243542,1703.118182,1818.172277
S,1,1,2,0,0,5,_H2S_H2O,5.0,SACGG+5P-H2S-H2O,1612.20343,1612.2034,1613.211255,1613.2113,XACGG+5P,1683.289505,1703.164145,1818.21824
S,1,2,0,0,1,6,_H2S_H2O,5.0,SACCU+6P-H2S-H2O,1613.141483,1613.1415,1614.149308,1614.1493,XACCU+6P,1684.227558,1704.102198,1819.156293
S,2,0,1,1,0,5,_H2S_H2O,5.0,SAAGS+5P-H2S-H2O,1613.169688,1613.1697,1614.177513,1614.1775,XAAGS+5P,1684.2557630000001,1704.1304030000001,1819.184498
S,1,0,2,0,1,5,_H2S_H2O,5.0,SAGGU+5P-H2S-H2O,1613.187446,1613.1874,1614.1952709999998,1614.1953,XAGGU+5P,1684.2735209999998,1704.1481609999998,1819.2022559999998
S,1,1,0,0,2,6,_H2S_H2O,5.0,SACUU+6P-H2S-H2O,1614.125499,1614.1255,1615.133324,1615.1333,XACUU+6P,1685.211574,1705.086214,1820.140309
S,2,1,1,0,0,5,_H2S,5.0,SAACG+5P-H2S,1614.21908,1614.2191,1615.226905,1615.2269,XAACG+5P,1685.305155,1705.179795,1820.23389
S,1,0,0,0,3,6,_H2S_H2O,5.0,SAUUU+6P-H2S-H2O,1615.109515,1615.1095,1616.11734,1616.1173,XAUUU+6P,1686.19559,1706.07023,1821.124325
S,3,0,0,1,0,5,_H2S,5.0,SAAAS+5P-H2S,1615.185338,1615.1853,1616.193163,1616.1932,XAAAS+5P,1686.271413,1706.146053,1821.200148
S,2,0,1,0,1,5,_H2S,5.0,SAAGU+5P-H2S,1615.203096,1615.2031,1616.210921,1616.2109,XAAGU+5P,1686.2891710000001,1706.1638110000001,1821.217906
S,0,0,1,3,0,5,_H2S,5.0,SGSSS+5P-H2S,1617.080133,1617.0801,1618.0879579999998,1618.088,XGSSS+5P,1688.1662079999999,1708.0408479999999,1823.0949429999998
S,3,0,1,0,0,5,_H2S_H2O,5.0,SAAAG+5P-H2S-H2O,1620.219748,1620.2197,1621.227573,1621.2276,XAAAG+5P,1691.305823,1711.180463,1826.2345579999999
S,0,2,0,2,0,6,_H2S_H2O,5.0,SCCSS+6P-H2S-H2O,1622.06858,1622.0686,1623.076405,1623.0764,XCCSS+6P,1693.154655,1713.029295,1828.08339
S,0,0,2,2,0,5,_H2S_H2O,5.0,SGGSS+5P-H2S-H2O,1622.114543,1622.1145,1623.1223679999998,1623.1224,XGGSS+5P,1693.2006179999998,1713.0752579999998,1828.1293529999998
S,4,0,0,0,0,5,_H2S,5.0,SAAAA+5P-H2S,1622.235398,1622.2354,1623.243223,1623.2432,XAAAA+5P,1693.321473,1713.196113,1828.250208
S,0,1,0,2,1,6,_H2S_H2O,5.0,SCSSU+6P-H2S-H2O,1623.052596,1623.0526,1624.060421,1624.0604,XCSSU+6P,1694.138671,1714.013311,1829.067406
S,0,3,0,1,0,6,_H2S,5.0,SCCCS+6P-H2S,1623.117972,1623.118,1624.125797,1624.1258,XCCCS+6P,1694.204047,1714.078687,1829.132782
S,0,1,2,1,0,5,_H2S,5.0,SCGGS+5P-H2S,1623.163935,1623.1639,1624.17176,1624.1718,XCGGS+5P,1694.25001,1714.12465,1829.178745
S,0,0,0,2,2,6,_H2S_H2O,5.0,SSSUU+6P-H2S-H2O,1624.036612,1624.0366,1625.044437,1625.0444,XSSUU+6P,1695.122687,1714.997327,1830.051422
S,0,2,0,1,1,6,_H2S,5.0,SCCSU+6P-H2S,1624.101988,1624.102,1625.1098129999998,1625.1098,XCCSU+6P,1695.1880629999998,1715.0627029999998,1830.1167979999998
S,1,0,1,2,0,5,_H2S,5.0,SAGSS+5P-H2S,1624.130193,1624.1302,1625.138018,1625.138,XAGSS+5P,1695.2162680000001,1715.0909080000001,1830.145003
S,0,0,2,1,1,5,_H2S,5.0,SGGSU+5P-H2S,1624.147951,1624.148,1625.1557759999998,1625.1558,XGGSU+5P,1695.2340259999999,1715.1086659999999,1830.1627609999998
S,0,1,0,1,2,6,_H2S,5.0,SCSUU+6P-H2S,1625.086004,1625.086,1626.093829,1626.0938,XCSUU+6P,1696.172079,1716.046719,1831.100814
S,0,0,0,1,3,6,_H2S,5.0,SSUUU+6P-H2S,1626.07002,1626.07,1627.077845,1627.0778,XSUUU+6P,1697.156095,1717.030735,1832.08483
S,0,3,1,0,0,6,_H2S_H2O,5.0,SCCCG+6P-H2S-H2O,1628.152382,1628.1524,1629.160207,1629.1602,XCCCG+6P,1699.238457,1719.113097,1834.167192
S,0,1,3,0,0,5,_H2S_H2O,5.0,SCGGG+5P-H2S-H2O,1628.198345,1628.1983,1629.20617,1629.2062,XCGGG+5P,1699.28442,1719.15906,1834.213155
S,1,2,0,1,0,6,_H2S_H2O,5.0,SACCS+6P-H2S-H2O,1629.11864,1629.1186,1630.1264649999998,1630.1265,XACCS+6P,1700.2047149999999,1720.0793549999999,1835.1334499999998
S,0,2,1,0,1,6,_H2S_H2O,5.0,SCCGU+6P-H2S-H2O,1629.136398,1629.1364,1630.144223,1630.1442,XCCGU+6P,1700.222473,1720.097113,1835.151208
S,1,0,2,1,0,5,_H2S_H2O,5.0,SAGGS+5P-H2S-H2O,1629.164603,1629.1646,1630.172428,1630.1724,XAGGS+5P,1700.250678,1720.125318,1835.179413
S,0,0,3,0,1,5,_H2S_H2O,5.0,SGGGU+5P-H2S-H2O,1629.182361,1629.1824,1630.1901859999998,1630.1902,XGGGU+5P,1700.2684359999998,1720.1430759999998,1835.1971709999998
S,1,1,0,1,1,6,_H2S_H2O,5.0,SACSU+6P-H2S-H2O,1630.102656,1630.1027,1631.110481,1631.1105,XACSU+6P,1701.188731,1721.063371,1836.117466
S,0,1,1,0,2,6,_H2S_H2O,5.0,SCGUU+6P-H2S-H2O,1630.120414,1630.1204,1631.128239,1631.1282,XCGUU+6P,1701.206489,1721.081129,1836.1352239999999
S,1,3,0,0,0,6,_H2S,5.0,SACCC+6P-H2S,1630.168032,1630.168,1631.175857,1631.1759,XACCC+6P,1701.254107,1721.128747,1836.182842
S,1,1,2,0,0,5,_H2S,5.0,SACGG+5P-H2S,1630.213995,1630.214,1631.22182,1631.2218,XACGG+5P,1701.30007,1721.17471,1836.228805
S,1,0,0,1,2,6,_H2S_H2O,5.0,SASUU+6P-H2S-H2O,1631.086672,1631.0867,1632.0944969999998,1632.0945,XASUU+6P,1702.1727469999998,1722.0473869999998,1837.1014819999998
S,0,0,1,0,3,6,_H2S_H2O,5.0,SGUUU+6P-H2S-H2O,1631.10443,1631.1044,1632.112255,1632.1123,XGUUU+6P,1702.190505,1722.065145,1837.11924
S,1,2,0,0,1,6,_H2S,5.0,SACCU+6P-H2S,1631.152048,1631.152,1632.1598729999998,1632.1599,XACCU+6P,1702.2381229999999,1722.1127629999999,1837.1668579999998
S,2,0,1,1,0,5,_H2S,5.0,SAAGS+5P-H2S,1631.180253,1631.1803,1632.188078,1632.1881,XAAGS+5P,1702.266328,1722.140968,1837.195063
S,1,0,2,0,1,5,_H2S,5.0,SAGGU+5P-H2S,1631.198011,1631.198,1632.205836,1632.2058,XAGGU+5P,1702.2840860000001,1722.1587260000001,1837.212821
S,1,1,0,0,2,6,_H2S,5.0,SACUU+6P-H2S,1632.136064,1632.1361,1633.143889,1633.1439,XACUU+6P,1703.222139,1723.096779,1838.150874
S,1,0,0,0,3,6,_H2S,5.0,SAUUU+6P-H2S,1633.12008,1633.1201,1634.1279049999998,1634.1279,XAUUU+6P,1704.2061549999999,1724.0807949999999,1839.1348899999998
S,2,2,0,0,0,6,_H2S_H2O,5.0,SAACC+6P-H2S-H2O,1636.1687,1636.1687,1637.176525,1637.1765,XAACC+6P,1707.254775,1727.129415,1842.18351
S,2,0,2,0,0,5,_H2S_H2O,5.0,SAAGG+5P-H2S-H2O,1636.214663,1636.2147,1637.222488,1637.2225,XAAGG+5P,1707.3007380000001,1727.1753780000001,1842.229473
S,2,1,0,0,1,6,_H2S_H2O,5.0,SAACU+6P-H2S-H2O,1637.152716,1637.1527,1638.160541,1638.1605,XAACU+6P,1708.238791,1728.113431,1843.167526
S,2,0,0,0,2,6,_H2S_H2O,5.0,SAAUU+6P-H2S-H2O,1638.136732,1638.1367,1639.1445569999998,1639.1446,XAAUU+6P,1709.2228069999999,1729.0974469999999,1844.1515419999998
S,3,0,1,0,0,5,_H2S,5.0,SAAAG+5P-H2S,1638.230313,1638.2303,1639.238138,1639.2381,XAAAG+5P,1709.316388,1729.191028,1844.245123
S,0,1,0,3,0,6,_H2S_H2O,5.0,SCSSS+6P-H2S-H2O,1639.029753,1639.0298,1640.037578,1640.0376,XCSSS+6P,1710.115828,1729.990468,1845.044563
S,0,0,0,3,1,6,_H2S_H2O,5.0,SSSSU+6P-H2S-H2O,1640.013769,1640.0138,1641.0215939999998,1641.0216,XSSSU+6P,1711.0998439999998,1730.9744839999998,1846.0285789999998
S,0,2,0,2,0,6,_H2S,5.0,SCCSS+6P-H2S,1640.079145,1640.0791,1641.0869699999998,1641.087,XCCSS+6P,1711.1652199999999,1731.0398599999999,1846.0939549999998
S,0,0,2,2,0,5,_H2S,5.0,SGGSS+5P-H2S,1640.125108,1640.1251,1641.132933,1641.1329,XGGSS+5P,1711.2111830000001,1731.0858230000001,1846.139918
S,0,1,0,2,1,6,_H2S,5.0,SCSSU+6P-H2S,1641.063161,1641.0632,1642.070986,1642.071,XCSSU+6P,1712.149236,1732.023876,1847.077971
S,0,0,0,2,2,6,_H2S,5.0,SSSUU+6P-H2S,1642.047177,1642.0472,1643.0550019999998,1643.055,XSSUU+6P,1713.1332519999999,1733.0078919999999,1848.0619869999998
S,0,2,1,1,0,6,_H2S_H2O,5.0,SCCGS+6P-H2S-H2O,1645.113555,1645.1136,1646.1213799999998,1646.1214,XCCGS+6P,1716.1996299999998,1736.0742699999998,1851.1283649999998
S,0,0,3,1,0,5,_H2S_H2O,5.0,SGGGS+5P-H2S-H2O,1645.159518,1645.1595,1646.1673429999998,1646.1673,XGGGS+5P,1716.2455929999999,1736.1202329999999,1851.1743279999998
S,1,1,0,2,0,6,_H2S_H2O,5.0,SACSS+6P-H2S-H2O,1646.079813,1646.0798,1647.087638,1647.0876,XACSS+6P,1717.165888,1737.040528,1852.094623
S,0,1,1,1,1,6,_H2S_H2O,5.0,SCGSU+6P-H2S-H2O,1646.097571,1646.0976,1647.105396,1647.1054,XCGSU+6P,1717.183646,1737.058286,1852.112381
S,0,3,1,0,0,6,_H2S,5.0,SCCCG+6P-H2S,1646.162947,1646.1629,1647.170772,1647.1708,XCCCG+6P,1717.249022,1737.123662,1852.177757
S,0,1,3,0,0,5,_H2S,5.0,SCGGG+5P-H2S,1646.20891,1646.2089,1647.216735,1647.2167,XCGGG+5P,1717.294985,1737.169625,1852.22372
S,1,0,0,2,1,6,_H2S_H2O,5.0,SASSU+6P-H2S-H2O,1647.063829,1647.0638,1648.071654,1648.0717,XASSU+6P,1718.149904,1738.024544,1853.078639
S,0,0,1,1,2,6,_H2S_H2O,5.0,SGSUU+6P-H2S-H2O,1647.081587,1647.0816,1648.0894119999998,1648.0894,XGSUU+6P,1718.1676619999998,1738.0423019999998,1853.0963969999998
S,1,2,0,1,0,6,_H2S,5.0,SACCS+6P-H2S,1647.129205,1647.1292,1648.13703,1648.137,XACCS+6P,1718.2152800000001,1738.0899200000001,1853.144015
S,0,2,1,0,1,6,_H2S,5.0,SCCGU+6P-H2S,1647.146963,1647.147,1648.1547879999998,1648.1548,XCCGU+6P,1718.2330379999999,1738.1076779999999,1853.1617729999998
S,1,0,2,1,0,5,_H2S,5.0,SAGGS+5P-H2S,1647.175168,1647.1752,1648.182993,1648.183,XAGGS+5P,1718.261243,1738.135883,1853.1899779999999
S,0,0,3,0,1,5,_H2S,5.0,SGGGU+5P-H2S,1647.192926,1647.1929,1648.200751,1648.2008,XGGGU+5P,1718.279001,1738.153641,1853.207736
S,1,1,0,1,1,6,_H2S,5.0,SACSU+6P-H2S,1648.113221,1648.1132,1649.121046,1649.121,XACSU+6P,1719.199296,1739.073936,1854.128031
S,0,1,1,0,2,6,_H2S,5.0,SCGUU+6P-H2S,1648.130979,1648.131,1649.138804,1649.1388,XCGUU+6P,1719.217054,1739.091694,1854.145789
S,1,0,0,1,2,6,_H2S,5.0,SASUU+6P-H2S,1649.097237,1649.0972,1650.105062,1650.1051,XASUU+6P,1720.1833120000001,1740.0579520000001,1855.112047
S,0,0,1,0,3,6,_H2S,5.0,SGUUU+6P-H2S,1649.114995,1649.115,1650.1228199999998,1650.1228,XGUUU+6P,1720.2010699999998,1740.0757099999998,1855.1298049999998
S,1,2,1,0,0,6,_H2S_H2O,5.0,SACCG+6P-H2S-H2O,1652.163615,1652.1636,1653.1714399999998,1653.1714,XACCG+6P,1723.2496899999999,1743.1243299999999,1858.1784249999998
S,1,0,3,0,0,5,_H2S_H2O,5.0,SAGGG+5P-H2S-H2O,1652.209578,1652.2096,1653.217403,1653.2174,XAGGG+5P,1723.2956530000001,1743.1702930000001,1858.224388
S,2,1,0,1,0,6,_H2S_H2O,5.0,SAACS+6P-H2S-H2O,1653.129873,1653.1299,1654.137698,1654.1377,XAACS+6P,1724.215948,1744.090588,1859.144683
S,1,1,1,0,1,6,_H2S_H2O,5.0,SACGU+6P-H2S-H2O,1653.147631,1653.1476,1654.155456,1654.1555,XACGU+6P,1724.233706,1744.108346,1859.162441
S,2,0,0,1,1,6,_H2S_H2O,5.0,SAASU+6P-H2S-H2O,1654.113889,1654.1139,1655.121714,1655.1217,XAASU+6P,1725.1999640000001,1745.0746040000001,1860.128699
S,1,0,1,0,2,6,_H2S_H2O,5.0,SAGUU+6P-H2S-H2O,1654.131647,1654.1316,1655.1394719999998,1655.1395,XAGUU+6P,1725.2177219999999,1745.0923619999999,1860.1464569999998
S,2,2,0,0,0,6,_H2S,5.0,SAACC+6P-H2S,1654.179265,1654.1793,1655.18709,1655.1871,XAACC+6P,1725.26534,1745.13998,1860.1940749999999
S,2,0,2,0,0,5,_H2S,5.0,SAAGG+5P-H2S,1654.225228,1654.2252,1655.233053,1655.2331,XAAGG+5P,1725.311303,1745.185943,1860.240038
S,2,1,0,0,1,6,_H2S,5.0,SAACU+6P-H2S,1655.163281,1655.1633,1656.171106,1656.1711,XAACU+6P,1726.249356,1746.123996,1861.178091
S,0,0,0,4,0,6,_H2S_H2O,5.0,SSSSS+6P-H2S-H2O,1655.990926,1655.9909,1656.998751,1656.9988,XSSSS+6P,1727.077001,1746.951641,1862.005736
S,2,0,0,0,2,6,_H2S,5.0,SAAUU+6P-H2S,1656.147297,1656.1473,1657.155122,1657.1551,XAAUU+6P,1727.233372,1747.108012,1862.1621069999999
S,0,1,0,3,0,6,_H2S,5.0,SCSSS+6P-H2S,1657.040318,1657.0403,1658.048143,1658.0481,XCSSS+6P,1728.126393,1748.001033,1863.055128
S,0,0,0,3,1,6,_H2S,5.0,SSSSU+6P-H2S,1658.024334,1658.0243,1659.032159,1659.0322,XSSSU+6P,1729.1104090000001,1748.9850490000001,1864.039144
S,3,1,0,0,0,6,_H2S_H2O,5.0,SAAAC+6P-H2S-H2O,1660.179933,1660.1799,1661.1877579999998,1661.1878,XAAAC+6P,1731.2660079999998,1751.1406479999998,1866.1947429999998
S,3,0,0,0,1,6,_H2S_H2O,5.0,SAAAU+6P-H2S-H2O,1661.163949,1661.1639,1662.171774,1662.1718,XAAAU+6P,1732.250024,1752.124664,1867.178759
S,0,1,1,2,0,6,_H2S_H2O,5.0,SCGSS+6P-H2S-H2O,1662.074728,1662.0747,1663.082553,1663.0826,XCGSS+6P,1733.160803,1753.035443,1868.089538
S,1,0,0,3,0,6,_H2S_H2O,5.0,SASSS+6P-H2S-H2O,1663.040986,1663.041,1664.048811,1664.0488,XASSS+6P,1734.127061,1754.001701,1869.0557959999999
S,0,0,1,2,1,6,_H2S_H2O,5.0,SGSSU+6P-H2S-H2O,1663.058744,1663.0587,1664.0665689999998,1664.0666,XGSSU+6P,1734.1448189999999,1754.0194589999999,1869.0735539999998
S,0,2,1,1,0,6,_H2S,5.0,SCCGS+6P-H2S,1663.12412,1663.1241,1664.131945,1664.1319,XCCGS+6P,1734.210195,1754.084835,1869.13893
S,0,0,3,1,0,5,_H2S,5.0,SGGGS+5P-H2S,1663.170083,1663.1701,1664.177908,1664.1779,XGGGS+5P,1734.256158,1754.130798,1869.1848929999999
S,1,1,0,2,0,6,_H2S,5.0,SACSS+6P-H2S,1664.090378,1664.0904,1665.098203,1665.0982,XACSS+6P,1735.176453,1755.051093,1870.105188
S,0,1,1,1,1,6,_H2S,5.0,SCGSU+6P-H2S,1664.108136,1664.1081,1665.115961,1665.116,XCGSU+6P,1735.194211,1755.068851,1870.122946
S,1,0,0,2,1,6,_H2S,5.0,SASSU+6P-H2S,1665.074394,1665.0744,1666.082219,1666.0822,XASSU+6P,1736.160469,1756.035109,1871.0892039999999
S,0,0,1,1,2,6,_H2S,5.0,SGSUU+6P-H2S,1665.092152,1665.0922,1666.099977,1666.1,XGSUU+6P,1736.178227,1756.052867,1871.106962
S,0,2,2,0,0,6,_H2S_H2O,5.0,SCCGG+6P-H2S-H2O,1668.15853,1668.1585,1669.1663549999998,1669.1664,XCCGG+6P,1739.2446049999999,1759.1192449999999,1874.1733399999998
S,0,0,4,0,0,5,_H2S_H2O,5.0,SGGGG+5P-H2S-H2O,1668.204493,1668.2045,1669.212318,1669.2123,XGGGG+5P,1739.2905680000001,1759.1652080000001,1874.219303
S,1,1,1,1,0,6,_H2S_H2O,5.0,SACGS+6P-H2S-H2O,1669.124788,1669.1248,1670.132613,1670.1326,XACGS+6P,1740.210863,1760.085503,1875.139598
S,0,1,2,0,1,6,_H2S_H2O,5.0,SCGGU+6P-H2S-H2O,1669.142546,1669.1425,1670.150371,1670.1504,XCGGU+6P,1740.228621,1760.103261,1875.157356
S,2,0,0,2,0,6,_H2S_H2O,5.0,SAASS+6P-H2S-H2O,1670.091046,1670.091,1671.098871,1671.0989,XAASS+6P,1741.177121,1761.051761,1876.105856
S,1,0,1,1,1,6,_H2S_H2O,5.0,SAGSU+6P-H2S-H2O,1670.108804,1670.1088,1671.116629,1671.1166,XAGSU+6P,1741.1948790000001,1761.0695190000001,1876.123614
S,0,0,2,0,2,6,_H2S_H2O,5.0,SGGUU+6P-H2S-H2O,1670.126562,1670.1266,1671.1343869999998,1671.1344,XGGUU+6P,1741.2126369999999,1761.0872769999999,1876.1413719999998
S,1,2,1,0,0,6,_H2S,5.0,SACCG+6P-H2S,1670.17418,1670.1742,1671.182005,1671.182,XACCG+6P,1741.260255,1761.134895,1876.1889899999999
S,1,0,3,0,0,5,_H2S,5.0,SAGGG+5P-H2S,1670.220143,1670.2201,1671.227968,1671.228,XAGGG+5P,1741.306218,1761.180858,1876.234953
S,2,1,0,1,0,6,_H2S,5.0,SAACS+6P-H2S,1671.140438,1671.1404,1672.1482629999998,1672.1483,XAACS+6P,1742.2265129999998,1762.1011529999998,1877.1552479999998
S,1,1,1,0,1,6,_H2S,5.0,SACGU+6P-H2S,1671.158196,1671.1582,1672.166021,1672.166,XACGU+6P,1742.244271,1762.118911,1877.173006
S,2,0,0,1,1,6,_H2S,5.0,SAASU+6P-H2S,1672.124454,1672.1245,1673.132279,1673.1323,XAASU+6P,1743.210529,1763.085169,1878.139264
S,1,0,1,0,2,6,_H2S,5.0,SAGUU+6P-H2S,1672.142212,1672.1422,1673.150037,1673.15,XAGUU+6P,1743.2282870000001,1763.1029270000001,1878.157022
S,0,0,0,4,0,6,_H2S,5.0,SSSSS+6P-H2S,1674.001491,1674.0015,1675.009316,1675.0093,XSSSS+6P,1745.087566,1764.962206,1880.0163009999999
S,2,1,1,0,0,6,_H2S_H2O,5.0,SAACG+6P-H2S-H2O,1676.174848,1676.1748,1677.182673,1677.1827,XAACG+6P,1747.260923,1767.135563,1882.189658
S,3,0,0,1,0,6,_H2S_H2O,5.0,SAAAS+6P-H2S-H2O,1677.141106,1677.1411,1678.148931,1678.1489,XAAAS+6P,1748.227181,1768.101821,1883.155916
S,2,0,1,0,1,6,_H2S_H2O,5.0,SAAGU+6P-H2S-H2O,1677.158864,1677.1589,1678.166689,1678.1667,XAAGU+6P,1748.244939,1768.119579,1883.173674
S,3,1,0,0,0,6,_H2S,5.0,SAAAC+6P-H2S,1678.190498,1678.1905,1679.1983229999998,1679.1983,XAAAC+6P,1749.2765729999999,1769.1512129999999,1884.2053079999998
S,0,0,1,3,0,6,_H2S_H2O,5.0,SGSSS+6P-H2S-H2O,1679.035901,1679.0359,1680.043726,1680.0437,XGSSS+6P,1750.1219760000001,1769.9966160000001,1885.050711
