XL,A,C,G,S,U,P,loss,nt,label,mass,round_4digits,1+,round_1+,simp_label
0,1,0,2,0,1,4,,4.0,AGGU+3P,1245.206372,1245.2064,1246.214197,1246.2142,AGGU+3P
0,1,1,0,0,2,5,,4.0,ACUU+4P,1246.144425,1246.1444,1247.1522499999999,1247.1522,ACUU+4P
0,1,0,0,0,3,5,,4.0,AUUU+4P,1247.128441,1247.1284,1248.136266,1248.1363,AUUU+4P
0,2,2,0,0,0,5,_H2O,4.0,AACC+4P-H2O,1250.177061,1250.1771,1251.184886,1251.1849,AACC+4P
0,2,0,2,0,0,4,_H2O,4.0,AAGG+3P-H2O,1250.223024,1250.223,1251.2308489999998,1251.2308,AAGG+3P
0,2,1,0,0,1,5,_H2O,4.0,AACU+4P-H2O,1251.161077,1251.1611,1252.168902,1252.1689,AACU+4P
0,2,0,0,0,2,5,_H2O,4.0,AAUU+4P-H2O,1252.145093,1252.1451,1253.152918,1253.1529,AAUU+4P
0,3,0,1,0,0,4,,4.0,AAAG+3P,1252.238674,1252.2387,1253.2464989999999,1253.2465,AAAG+3P
0,0,1,0,3,0,5,_H2O,4.0,CSSS+4P-H2O,1253.038114,1253.0381,1254.0459389999999,1254.0459,CSSS+4P
0,0,0,0,3,1,5,_H2O,4.0,SSSU+4P-H2O,1254.02213,1254.0221,1255.029955,1255.03,SSSU+4P
0,0,2,0,2,0,5,,4.0,CCSS+4P,1254.087506,1254.0875,1255.095331,1255.0953,CCSS+4P
0,0,0,2,2,0,4,,4.0,GGSS+3P,1254.133469,1254.1335,1255.141294,1255.1413,GGSS+3P
0,0,1,0,2,1,5,,4.0,CSSU+4P,1255.071522,1255.0715,1256.0793469999999,1256.0793,CSSU+4P
0,0,0,0,2,2,5,,4.0,SSUU+4P,1256.055538,1256.0555,1257.063363,1257.0634,SSUU+4P
0,0,2,1,1,0,5,_H2O,4.0,CCGS+4P-H2O,1259.121916,1259.1219,1260.129741,1260.1297,CCGS+4P
0,0,0,3,1,0,4,_H2O,4.0,GGGS+3P-H2O,1259.167879,1259.1679,1260.175704,1260.1757,GGGS+3P
0,1,1,0,2,0,5,_H2O,4.0,ACSS+4P-H2O,1260.088174,1260.0882,1261.095999,1261.096,ACSS+4P
0,0,1,1,1,1,5,_H2O,4.0,CGSU+4P-H2O,1260.105932,1260.1059,1261.1137569999999,1261.1138,CGSU+4P
0,0,3,1,0,0,5,,4.0,CCCG+4P,1260.171308,1260.1713,1261.1791329999999,1261.1791,CCCG+4P
0,0,1,3,0,0,4,,4.0,CGGG+3P,1260.217271,1260.2173,1261.225096,1261.2251,CGGG+3P
0,1,0,0,2,1,5,_H2O,4.0,ASSU+4P-H2O,1261.07219,1261.0722,1262.080015,1262.08,ASSU+4P
0,0,0,1,1,2,5,_H2O,4.0,GSUU+4P-H2O,1261.089948,1261.0899,1262.097773,1262.0978,GSUU+4P
0,1,2,0,1,0,5,,4.0,ACCS+4P,1261.137566,1261.1376,1262.145391,1262.1454,ACCS+4P
0,0,2,1,0,1,5,,4.0,CCGU+4P,1261.155324,1261.1553,1262.163149,1262.1631,CCGU+4P
0,1,0,2,1,0,4,,4.0,AGGS+3P,1261.183529,1261.1835,1262.1913539999998,1262.1914,AGGS+3P
0,0,0,3,0,1,4,,4.0,GGGU+3P,1261.201287,1261.2013,1262.209112,1262.2091,GGGU+3P
0,1,1,0,1,1,5,,4.0,ACSU+4P,1262.121582,1262.1216,1263.129407,1263.1294,ACSU+4P
0,0,1,1,0,2,5,,4.0,CGUU+4P,1262.13934,1262.1393,1263.1471649999999,1263.1472,CGUU+4P
0,1,0,0,1,2,5,,4.0,ASUU+4P,1263.105598,1263.1056,1264.113423,1264.1134,ASUU+4P
0,0,0,1,0,3,5,,4.0,GUUU+4P,1263.123356,1263.1234,1264.131181,1264.1312,GUUU+4P
0,1,2,1,0,0,5,_H2O,4.0,ACCG+4P-H2O,1266.171976,1266.172,1267.179801,1267.1798,ACCG+4P
0,1,0,3,0,0,4,_H2O,4.0,AGGG+3P-H2O,1266.217939,1266.2179,1267.2257639999998,1267.2258,AGGG+3P
0,2,1,0,1,0,5,_H2O,4.0,AACS+4P-H2O,1267.138234,1267.1382,1268.146059,1268.1461,AACS+4P
0,1,1,1,0,1,5,_H2O,4.0,ACGU+4P-H2O,1267.155992,1267.156,1268.1638169999999,1268.1638,ACGU+4P
0,2,0,0,1,1,5,_H2O,4.0,AASU+4P-H2O,1268.12225,1268.1222,1269.1300749999998,1269.1301,AASU+4P
0,1,0,1,0,2,5,_H2O,4.0,AGUU+4P-H2O,1268.140008,1268.14,1269.147833,1269.1478,AGUU+4P
0,2,2,0,0,0,5,,4.0,AACC+4P,1268.187626,1268.1876,1269.1954509999998,1269.1955,AACC+4P
0,2,0,2,0,0,4,,4.0,AAGG+3P,1268.233589,1268.2336,1269.2414139999998,1269.2414,AAGG+3P
0,2,1,0,0,1,5,,4.0,AACU+4P,1269.171642,1269.1716,1270.179467,1270.1795,AACU+4P
0,0,0,0,4,0,5,_H2O,4.0,SSSS+4P-H2O,1269.999287,1269.9993,1271.007112,1271.0071,SSSS+4P
0,2,0,0,0,2,5,,4.0,AAUU+4P,1270.155658,1270.1557,1271.1634829999998,1271.1635,AAUU+4P
0,0,1,0,3,0,5,,4.0,CSSS+4P,1271.048679,1271.0487,1272.056504,1272.0565,CSSS+4P
0,0,0,0,3,1,5,,4.0,SSSU+4P,1272.032695,1272.0327,1273.04052,1273.0405,SSSU+4P
0,3,1,0,0,0,5,_H2O,4.0,AAAC+4P-H2O,1274.188294,1274.1883,1275.196119,1275.1961,AAAC+4P
0,3,0,0,0,1,5,_H2O,4.0,AAAU+4P-H2O,1275.17231,1275.1723,1276.1801349999998,1276.1801,AAAU+4P
0,0,1,1,2,0,5,_H2O,4.0,CGSS+4P-H2O,1276.083089,1276.0831,1277.0909139999999,1277.0909,CGSS+4P
0,1,0,0,3,0,5,_H2O,4.0,ASSS+4P-H2O,1277.049347,1277.0493,1278.0571719999998,1278.0572,ASSS+4P
0,0,0,1,2,1,5,_H2O,4.0,GSSU+4P-H2O,1277.067105,1277.0671,1278.07493,1278.0749,GSSU+4P
0,0,2,1,1,0,5,,4.0,CCGS+4P,1277.132481,1277.1325,1278.140306,1278.1403,CCGS+4P
0,0,0,3,1,0,4,,4.0,GGGS+3P,1277.178444,1277.1784,1278.1862689999998,1278.1863,GGGS+3P
0,1,1,0,2,0,5,,4.0,ACSS+4P,1278.098739,1278.0987,1279.106564,1279.1066,ACSS+4P
0,0,1,1,1,1,5,,4.0,CGSU+4P,1278.116497,1278.1165,1279.124322,1279.1243,CGSU+4P
0,1,0,0,2,1,5,,4.0,ASSU+4P,1279.082755,1279.0828,1280.0905799999998,1280.0906,ASSU+4P
0,0,0,1,1,2,5,,4.0,GSUU+4P,1279.100513,1279.1005,1280.108338,1280.1083,GSUU+4P
0,0,4,0,0,0,6,_H2O,4.0,CCCC+5P-H2O,1282.120928,1282.1209,1283.128753,1283.1288,CCCC+5P
0,0,2,2,0,0,5,_H2O,4.0,CCGG+4P-H2O,1282.166891,1282.1669,1283.174716,1283.1747,CCGG+4P
0,0,0,4,0,0,4,_H2O,4.0,GGGG+3P-H2O,1282.212854,1282.2129,1283.220679,1283.2207,GGGG+3P
0,0,3,0,0,1,6,_H2O,4.0,CCCU+5P-H2O,1283.104944,1283.1049,1284.1127689999998,1284.1128,CCCU+5P
0,1,1,1,1,0,5,_H2O,4.0,ACGS+4P-H2O,1283.133149,1283.1331,1284.140974,1284.141,ACGS+4P
0,0,1,2,0,1,5,_H2O,4.0,CGGU+4P-H2O,1283.150907,1283.1509,1284.1587319999999,1284.1587,CGGU+4P
0,0,2,0,0,2,6,_H2O,4.0,CCUU+5P-H2O,1284.08896,1284.089,1285.096785,1285.0968,CCUU+5P
0,2,0,0,2,0,5,_H2O,4.0,AASS+4P-H2O,1284.099407,1284.0994,1285.1072319999998,1285.1072,AASS+4P
0,1,0,1,1,1,5,_H2O,4.0,AGSU+4P-H2O,1284.1171649999999,1284.1172,1285.1249899999998,1285.125,AGSU+4P
0,0,0,2,0,2,5,_H2O,4.0,GGUU+4P-H2O,1284.134923,1284.1349,1285.142748,1285.1427,GGUU+4P
0,1,2,1,0,0,5,,4.0,ACCG+4P,1284.182541,1284.1825,1285.1903659999998,1285.1904,ACCG+4P
0,1,0,3,0,0,4,,4.0,AGGG+3P,1284.228504,1284.2285,1285.2363289999998,1285.2363,AGGG+3P
0,0,1,0,0,3,6,_H2O,4.0,CUUU+5P-H2O,1285.072976,1285.073,1286.0808009999998,1286.0808,CUUU+5P
0,2,1,0,1,0,5,,4.0,AACS+4P,1285.148799,1285.1488,1286.156624,1286.1566,AACS+4P
0,1,1,1,0,1,5,,4.0,ACGU+4P,1285.166557,1285.1666,1286.174382,1286.1744,ACGU+4P
0,0,0,0,0,4,6,_H2O,4.0,UUUU+5P-H2O,1286.056992,1286.057,1287.064817,1287.0648,UUUU+5P
0,2,0,0,1,1,5,,4.0,AASU+4P,1286.132815,1286.1328,1287.1406399999998,1287.1406,AASU+4P
0,1,0,1,0,2,5,,4.0,AGUU+4P,1286.150573,1286.1506,1287.1583979999998,1287.1584,AGUU+4P
0,0,0,0,4,0,5,,4.0,SSSS+4P,1288.009852,1288.0099,1289.0176769999998,1289.0177,SSSS+4P
0,2,1,1,0,0,5,_H2O,4.0,AACG+4P-H2O,1290.183209,1290.1832,1291.191034,1291.191,AACG+4P
0,3,0,0,1,0,5,_H2O,4.0,AAAS+4P-H2O,1291.149467,1291.1495,1292.1572919999999,1292.1573,AAAS+4P
0,2,0,1,0,1,5,_H2O,4.0,AAGU+4P-H2O,1291.167225,1291.1672,1292.1750499999998,1292.175,AAGU+4P
0,3,1,0,0,0,5,,4.0,AAAC+4P,1292.198859,1292.1989,1293.206684,1293.2067,AAAC+4P
0,0,0,1,3,0,5,_H2O,4.0,GSSS+4P-H2O,1293.044262,1293.0443,1294.0520869999998,1294.0521,GSSS+4P
0,3,0,0,0,1,5,,4.0,AAAU+4P,1293.182875,1293.1829,1294.1906999999999,1294.1907,AAAU+4P
0,0,1,1,2,0,5,,4.0,CGSS+4P,1294.093654,1294.0937,1295.101479,1295.1015,CGSS+4P
0,1,0,0,3,0,5,,4.0,ASSS+4P,1295.059912,1295.0599,1296.0677369999999,1296.0677,ASSS+4P
0,0,0,1,2,1,5,,4.0,GSSU+4P,1295.07767,1295.0777,1296.0854949999998,1296.0855,GSSU+4P
0,4,0,0,0,0,5,_H2O,4.0,AAAA+4P-H2O,1298.199527,1298.1995,1299.207352,1299.2074,AAAA+4P
0,0,3,0,1,0,6,_H2O,4.0,CCCS+5P-H2O,1299.082101,1299.0821,1300.0899259999999,1300.0899,CCCS+5P
0,0,1,2,1,0,5,_H2O,4.0,CGGS+4P-H2O,1299.128064,1299.1281,1300.135889,1300.1359,CGGS+4P
0,0,2,0,1,1,6,_H2O,4.0,CCSU+5P-H2O,1300.066117,1300.0661,1301.073942,1301.0739,CCSU+5P
0,1,0,1,2,0,5,_H2O,4.0,AGSS+4P-H2O,1300.094322,1300.0943,1301.1021469999998,1301.1021,AGSS+4P
0,0,0,2,1,1,5,_H2O,4.0,GGSU+4P-H2O,1300.11208,1300.1121,1301.119905,1301.1199,GGSU+4P
0,0,4,0,0,0,6,,4.0,CCCC+5P,1300.131493,1300.1315,1301.139318,1301.1393,CCCC+5P
0,0,2,2,0,0,5,,4.0,CCGG+4P,1300.177456,1300.1775,1301.1852809999998,1301.1853,CCGG+4P
0,0,0,4,0,0,4,,4.0,GGGG+3P,1300.223419,1300.2234,1301.2312439999998,1301.2312,GGGG+3P
0,0,1,0,1,2,6,_H2O,4.0,CSUU+5P-H2O,1301.050133,1301.0501,1302.0579579999999,1302.058,CSUU+5P
0,0,3,0,0,1,6,,4.0,CCCU+5P,1301.115509,1301.1155,1302.1233339999999,1302.1233,CCCU+5P
0,1,1,1,1,0,5,,4.0,ACGS+4P,1301.143714,1301.1437,1302.151539,1302.1515,ACGS+4P
0,0,1,2,0,1,5,,4.0,CGGU+4P,1301.161472,1301.1615,1302.169297,1302.1693,CGGU+4P
0,0,0,0,1,3,6,_H2O,4.0,SUUU+5P-H2O,1302.034149,1302.0341,1303.041974,1303.042,SUUU+5P
0,0,2,0,0,2,6,,4.0,CCUU+5P,1302.099525,1302.0995,1303.10735,1303.1074,CCUU+5P
0,2,0,0,2,0,5,,4.0,AASS+4P,1302.109972,1302.11,1303.1177969999999,1303.1178,AASS+4P
0,1,0,1,1,1,5,,4.0,AGSU+4P,1302.12773,1302.1277,1303.1355549999998,1303.1356,AGSU+4P
0,0,0,2,0,2,5,,4.0,GGUU+4P,1302.145488,1302.1455,1303.1533129999998,1303.1533,GGUU+4P
0,0,1,0,0,3,6,,4.0,CUUU+5P,1303.083541,1303.0835,1304.0913659999999,1304.0914,CUUU+5P
0,0,0,0,0,4,6,,4.0,UUUU+5P,1304.067557,1304.0676,1305.075382,1305.0754,UUUU+5P
0,1,3,0,0,0,6,_H2O,4.0,ACCC+5P-H2O,1306.132161,1306.1322,1307.139986,1307.14,ACCC+5P
0,1,1,2,0,0,5,_H2O,4.0,ACGG+4P-H2O,1306.178124,1306.1781,1307.185949,1307.1859,ACGG+4P
0,1,2,0,0,1,6,_H2O,4.0,ACCU+5P-H2O,1307.116177,1307.1162,1308.124002,1308.124,ACCU+5P
0,2,0,1,1,0,5,_H2O,4.0,AAGS+4P-H2O,1307.144382,1307.1444,1308.1522069999999,1308.1522,AAGS+4P
0,1,0,2,0,1,5,_H2O,4.0,AGGU+4P-H2O,1307.16214,1307.1621,1308.1699649999998,1308.17,AGGU+4P
0,1,1,0,0,2,6,_H2O,4.0,ACUU+5P-H2O,1308.100193,1308.1002,1309.108018,1309.108,ACUU+5P
0,2,1,1,0,0,5,,4.0,AACG+4P,1308.193774,1308.1938,1309.201599,1309.2016,AACG+4P
0,1,0,0,0,3,6,_H2O,4.0,AUUU+5P-H2O,1309.084209,1309.0842,1310.092034,1310.092,AUUU+5P
0,3,0,0,1,0,5,,4.0,AAAS+4P,1309.160032,1309.16,1310.167857,1310.1679,AAAS+4P
0,2,0,1,0,1,5,,4.0,AAGU+4P,1309.17779,1309.1778,1310.1856149999999,1310.1856,AAGU+4P
0,0,0,1,3,0,5,,4.0,GSSS+4P,1311.054827,1311.0548,1312.0626519999998,1312.0627,GSSS+4P
0,3,0,1,0,0,5,_H2O,4.0,AAAG+4P-H2O,1314.194442,1314.1944,1315.202267,1315.2023,AAAG+4P
0,0,2,0,2,0,6,_H2O,4.0,CCSS+5P-H2O,1316.043274,1316.0433,1317.051099,1317.0511,CCSS+5P
0,0,0,2,2,0,5,_H2O,4.0,GGSS+4P-H2O,1316.089237,1316.0892,1317.0970619999998,1317.0971,GGSS+4P
0,4,0,0,0,0,5,,4.0,AAAA+4P,1316.210092,1316.2101,1317.217917,1317.2179,AAAA+4P
0,0,1,0,2,1,6,_H2O,4.0,CSSU+5P-H2O,1317.02729,1317.0273,1318.035115,1318.0351,CSSU+5P
0,0,3,0,1,0,6,,4.0,CCCS+5P,1317.092666,1317.0927,1318.100491,1318.1005,CCCS+5P
0,0,1,2,1,0,5,,4.0,CGGS+4P,1317.138629,1317.1386,1318.146454,1318.1465,CGGS+4P
0,0,0,0,2,2,6,_H2O,4.0,SSUU+5P-H2O,1318.011306,1318.0113,1319.019131,1319.0191,SSUU+5P
0,0,2,0,1,1,6,,4.0,CCSU+5P,1318.076682,1318.0767,1319.0845069999998,1319.0845,CCSU+5P
0,1,0,1,2,0,5,,4.0,AGSS+4P,1318.104887,1318.1049,1319.1127119999999,1319.1127,AGSS+4P
0,0,0,2,1,1,5,,4.0,GGSU+4P,1318.122645,1318.1226,1319.1304699999998,1319.1305,GGSU+4P
0,0,1,0,1,2,6,,4.0,CSUU+5P,1319.060698,1319.0607,1320.068523,1320.0685,CSUU+5P
0,0,0,0,1,3,6,,4.0,SUUU+5P,1320.044714,1320.0447,1321.052539,1321.0525,SUUU+5P
0,0,3,1,0,0,6,_H2O,4.0,CCCG+5P-H2O,1322.127076,1322.1271,1323.134901,1323.1349,CCCG+5P
0,0,1,3,0,0,5,_H2O,4.0,CGGG+4P-H2O,1322.173039,1322.173,1323.180864,1323.1809,CGGG+4P
0,1,2,0,1,0,6,_H2O,4.0,ACCS+5P-H2O,1323.093334,1323.0933,1324.1011589999998,1324.1012,ACCS+5P
0,0,2,1,0,1,6,_H2O,4.0,CCGU+5P-H2O,1323.111092,1323.1111,1324.118917,1324.1189,CCGU+5P
0,1,0,2,1,0,5,_H2O,4.0,AGGS+4P-H2O,1323.139297,1323.1393,1324.1471219999999,1324.1471,AGGS+4P
0,0,0,3,0,1,5,_H2O,4.0,GGGU+4P-H2O,1323.157055,1323.1571,1324.1648799999998,1324.1649,GGGU+4P
0,1,1,0,1,1,6,_H2O,4.0,ACSU+5P-H2O,1324.07735,1324.0774,1325.085175,1325.0852,ACSU+5P
0,0,1,1,0,2,6,_H2O,4.0,CGUU+5P-H2O,1324.095108,1324.0951,1325.102933,1325.1029,CGUU+5P
0,1,3,0,0,0,6,,4.0,ACCC+5P,1324.142726,1324.1427,1325.150551,1325.1506,ACCC+5P
0,1,1,2,0,0,5,,4.0,ACGG+4P,1324.188689,1324.1887,1325.196514,1325.1965,ACGG+4P
0,1,0,0,1,2,6,_H2O,4.0,ASUU+5P-H2O,1325.061366,1325.0614,1326.0691909999998,1326.0692,ASUU+5P
0,0,0,1,0,3,6,_H2O,4.0,GUUU+5P-H2O,1325.079124,1325.0791,1326.086949,1326.0869,GUUU+5P
0,1,2,0,0,1,6,,4.0,ACCU+5P,1325.126742,1325.1267,1326.1345669999998,1326.1346,ACCU+5P
0,2,0,1,1,0,5,,4.0,AAGS+4P,1325.154947,1325.1549,1326.162772,1326.1628,AAGS+4P
0,1,0,2,0,1,5,,4.0,AGGU+4P,1325.172705,1325.1727,1326.1805299999999,1326.1805,AGGU+4P
0,1,1,0,0,2,6,,4.0,ACUU+5P,1326.110758,1326.1108,1327.118583,1327.1186,ACUU+5P
0,1,0,0,0,3,6,,4.0,AUUU+5P,1327.094774,1327.0948,1328.1025989999998,1328.1026,AUUU+5P
0,2,2,0,0,0,6,_H2O,4.0,AACC+5P-H2O,1330.143394,1330.1434,1331.1512189999999,1331.1512,AACC+5P
0,2,0,2,0,0,5,_H2O,4.0,AAGG+4P-H2O,1330.189357,1330.1894,1331.1971819999999,1331.1972,AAGG+4P
0,2,1,0,0,1,6,_H2O,4.0,AACU+5P-H2O,1331.12741,1331.1274,1332.135235,1332.1352,AACU+5P
0,2,0,0,0,2,6,_H2O,4.0,AAUU+5P-H2O,1332.111426,1332.1114,1333.1192509999998,1333.1193,AAUU+5P
0,3,0,1,0,0,5,,4.0,AAAG+4P,1332.205007,1332.205,1333.212832,1333.2128,AAAG+4P
0,0,1,0,3,0,6,_H2O,4.0,CSSS+5P-H2O,1333.004447,1333.0044,1334.012272,1334.0123,CSSS+5P
0,0,0,0,3,1,6,_H2O,4.0,SSSU+5P-H2O,1333.988463,1333.9885,1334.9962879999998,1334.9963,SSSU+5P
0,0,2,0,2,0,6,,4.0,CCSS+5P,1334.053839,1334.0538,1335.0616639999998,1335.0617,CCSS+5P
0,0,0,2,2,0,5,,4.0,GGSS+4P,1334.099802,1334.0998,1335.1076269999999,1335.1076,GGSS+4P
0,0,1,0,2,1,6,,4.0,CSSU+5P,1335.037855,1335.0379,1336.04568,1336.0457,CSSU+5P
0,0,0,0,2,2,6,,4.0,SSUU+5P,1336.021871,1336.0219,1337.0296959999998,1337.0297,SSUU+5P
0,0,2,1,1,0,6,_H2O,4.0,CCGS+5P-H2O,1339.088249,1339.0882,1340.0960739999998,1340.0961,CCGS+5P
0,0,0,3,1,0,5,_H2O,4.0,GGGS+4P-H2O,1339.134212,1339.1342,1340.1420369999998,1340.142,GGGS+4P
0,1,1,0,2,0,6,_H2O,4.0,ACSS+5P-H2O,1340.054507,1340.0545,1341.062332,1341.0623,ACSS+5P
0,0,1,1,1,1,6,_H2O,4.0,CGSU+5P-H2O,1340.072265,1340.0723,1341.08009,1341.0801,CGSU+5P
0,0,3,1,0,0,6,,4.0,CCCG+5P,1340.137641,1340.1376,1341.145466,1341.1455,CCCG+5P
0,0,1,3,0,0,5,,4.0,CGGG+4P,1340.183604,1340.1836,1341.191429,1341.1914,CGGG+4P
0,1,0,0,2,1,6,_H2O,4.0,ASSU+5P-H2O,1341.038523,1341.0385,1342.0463479999999,1342.0463,ASSU+5P
0,0,0,1,1,2,6,_H2O,4.0,GSUU+5P-H2O,1341.056281,1341.0563,1342.0641059999998,1342.0641,GSUU+5P
0,1,2,0,1,0,6,,4.0,ACCS+5P,1341.103899,1341.1039,1342.1117239999999,1342.1117,ACCS+5P
0,0,2,1,0,1,6,,4.0,CCGU+5P,1341.121657,1341.1217,1342.1294819999998,1342.1295,CCGU+5P
0,1,0,2,1,0,5,,4.0,AGGS+4P,1341.149862,1341.1499,1342.157687,1342.1577,AGGS+4P
0,0,0,3,0,1,5,,4.0,GGGU+4P,1341.16762,1341.1676,1342.1754449999999,1342.1754,GGGU+4P
0,1,1,0,1,1,6,,4.0,ACSU+5P,1342.087915,1342.0879,1343.09574,1343.0957,ACSU+5P
0,0,1,1,0,2,6,,4.0,CGUU+5P,1342.105673,1342.1057,1343.113498,1343.1135,CGUU+5P
0,1,0,0,1,2,6,,4.0,ASUU+5P,1343.071931,1343.0719,1344.0797559999999,1344.0798,ASUU+5P
0,0,0,1,0,3,6,,4.0,GUUU+5P,1343.089689,1343.0897,1344.0975139999998,1344.0975,GUUU+5P
0,1,2,1,0,0,6,_H2O,4.0,ACCG+5P-H2O,1346.138309,1346.1383,1347.1461339999998,1347.1461,ACCG+5P
0,1,0,3,0,0,5,_H2O,4.0,AGGG+4P-H2O,1346.184272,1346.1843,1347.1920969999999,1347.1921,AGGG+4P
0,2,1,0,1,0,6,_H2O,4.0,AACS+5P-H2O,1347.104567,1347.1046,1348.112392,1348.1124,AACS+5P
0,1,1,1,0,1,6,_H2O,4.0,ACGU+5P-H2O,1347.122325,1347.1223,1348.13015,1348.1302,ACGU+5P
0,2,0,0,1,1,6,_H2O,4.0,AASU+5P-H2O,1348.088583,1348.0886,1349.0964079999999,1349.0964,AASU+5P
0,1,0,1,0,2,6,_H2O,4.0,AGUU+5P-H2O,1348.106341,1348.1063,1349.1141659999998,1349.1142,AGUU+5P
0,2,2,0,0,0,6,,4.0,AACC+5P,1348.153959,1348.154,1349.161784,1349.1618,AACC+5P
0,2,0,2,0,0,5,,4.0,AAGG+4P,1348.199922,1348.1999,1349.207747,1349.2077,AAGG+4P
0,2,1,0,0,1,6,,4.0,AACU+5P,1349.137975,1349.138,1350.1458,1350.1458,AACU+5P
0,0,0,0,4,0,6,_H2O,4.0,SSSS+5P-H2O,1349.96562,1349.9656,1350.9734449999999,1350.9734,SSSS+5P
0,2,0,0,0,2,6,,4.0,AAUU+5P,1350.121991,1350.122,1351.129816,1351.1298,AAUU+5P
0,0,1,0,3,0,6,,4.0,CSSS+5P,1351.015012,1351.015,1352.022837,1352.0228,CSSS+5P
0,0,0,0,3,1,6,,4.0,SSSU+5P,1351.999028,1351.999,1353.0068529999999,1353.0069,SSSU+5P
0,3,1,0,0,0,6,_H2O,4.0,AAAC+5P-H2O,1354.154627,1354.1546,1355.1624519999998,1355.1625,AAAC+5P
0,3,0,0,0,1,6,_H2O,4.0,AAAU+5P-H2O,1355.138643,1355.1386,1356.146468,1356.1465,AAAU+5P
0,0,1,1,2,0,6,_H2O,4.0,CGSS+5P-H2O,1356.049422,1356.0494,1357.057247,1357.0572,CGSS+5P
0,1,0,0,3,0,6,_H2O,4.0,ASSS+5P-H2O,1357.01568,1357.0157,1358.023505,1358.0235,ASSS+5P
0,0,0,1,2,1,6,_H2O,4.0,GSSU+5P-H2O,1357.033438,1357.0334,1358.0412629999998,1358.0413,GSSU+5P
0,0,2,1,1,0,6,,4.0,CCGS+5P,1357.098814,1357.0988,1358.1066389999999,1358.1066,CCGS+5P
0,0,0,3,1,0,5,,4.0,GGGS+4P,1357.144777,1357.1448,1358.152602,1358.1526,GGGS+4P
0,1,1,0,2,0,6,,4.0,ACSS+5P,1358.065072,1358.0651,1359.072897,1359.0729,ACSS+5P
0,0,1,1,1,1,6,,4.0,CGSU+5P,1358.08283,1358.0828,1359.090655,1359.0907,CGSU+5P
0,1,0,0,2,1,6,,4.0,ASSU+5P,1359.049088,1359.0491,1360.056913,1360.0569,ASSU+5P
0,0,0,1,1,2,6,,4.0,GSUU+5P,1359.066846,1359.0668,1360.0746709999999,1360.0747,GSUU+5P
0,0,2,2,0,0,6,_H2O,4.0,CCGG+5P-H2O,1362.133224,1362.1332,1363.1410489999998,1363.141,CCGG+5P
0,0,0,4,0,0,5,_H2O,4.0,GGGG+4P-H2O,1362.179187,1362.1792,1363.1870119999999,1363.187,GGGG+4P
0,1,1,1,1,0,6,_H2O,4.0,ACGS+5P-H2O,1363.099482,1363.0995,1364.107307,1364.1073,ACGS+5P
0,0,1,2,0,1,6,_H2O,4.0,CGGU+5P-H2O,1363.11724,1363.1172,1364.125065,1364.1251,CGGU+5P
0,2,0,0,2,0,6,_H2O,4.0,AASS+5P-H2O,1364.06574,1364.0657,1365.073565,1365.0736,AASS+5P
0,1,0,1,1,1,6,_H2O,4.0,AGSU+5P-H2O,1364.083498,1364.0835,1365.0913229999999,1365.0913,AGSU+5P
0,0,0,2,0,2,6,_H2O,4.0,GGUU+5P-H2O,1364.101256,1364.1013,1365.1090809999998,1365.1091,GGUU+5P
0,1,2,1,0,0,6,,4.0,ACCG+5P,1364.148874,1364.1489,1365.156699,1365.1567,ACCG+5P
0,1,0,3,0,0,5,,4.0,AGGG+4P,1364.194837,1364.1948,1365.202662,1365.2027,AGGG+4P
0,2,1,0,1,0,6,,4.0,AACS+5P,1365.115132,1365.1151,1366.1229569999998,1366.123,AACS+5P
0,1,1,1,0,1,6,,4.0,ACGU+5P,1365.13289,1365.1329,1366.140715,1366.1407,ACGU+5P
0,2,0,0,1,1,6,,4.0,AASU+5P,1366.099148,1366.0991,1367.106973,1367.107,AASU+5P
0,1,0,1,0,2,6,,4.0,AGUU+5P,1366.116906,1366.1169,1367.1247309999999,1367.1247,AGUU+5P
0,0,0,0,4,0,6,,4.0,SSSS+5P,1367.976185,1367.9762,1368.98401,1368.984,SSSS+5P
0,2,1,1,0,0,6,_H2O,4.0,AACG+5P-H2O,1370.149542,1370.1495,1371.157367,1371.1574,AACG+5P
0,3,0,0,1,0,6,_H2O,4.0,AAAS+5P-H2O,1371.1158,1371.1158,1372.123625,1372.1236,AAAS+5P
0,2,0,1,0,1,6,_H2O,4.0,AAGU+5P-H2O,1371.133558,1371.1336,1372.141383,1372.1414,AAGU+5P
0,3,1,0,0,0,6,,4.0,AAAC+5P,1372.165192,1372.1652,1373.1730169999998,1373.173,AAAC+5P
0,0,0,1,3,0,6,_H2O,4.0,GSSS+5P-H2O,1373.010595,1373.0106,1374.0184199999999,1374.0184,GSSS+5P
0,3,0,0,0,1,6,,4.0,AAAU+5P,1373.149208,1373.1492,1374.157033,1374.157,AAAU+5P
0,0,1,1,2,0,6,,4.0,CGSS+5P,1374.059987,1374.06,1375.067812,1375.0678,CGSS+5P
0,1,0,0,3,0,6,,4.0,ASSS+5P,1375.026245,1375.0262,1376.03407,1376.0341,ASSS+5P
0,0,0,1,2,1,6,,4.0,GSSU+5P,1375.044003,1375.044,1376.051828,1376.0518,GSSU+5P
0,4,0,0,0,0,6,_H2O,4.0,AAAA+5P-H2O,1378.16586,1378.1659,1379.173685,1379.1737,AAAA+5P
